"Plot Title: PPW1315_10006344"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10006344, SEN S/N: 10006344)","RH, % (LGR S/N: 10006344, SEN S/N: 10006344)","Coupler Detached (LGR S/N: 10006344)","Coupler Attached (LGR S/N: 10006344)","Stopped (LGR S/N: 10006344)","End Of File (LGR S/N: 10006344)"
1,11/07/13 04:00:00 PM,21.652,33.620,Logged,,,
2,11/07/13 04:30:00 PM,20.627,35.866,,,,
3,11/07/13 05:00:00 PM,19.627,38.086,,,,
4,11/07/13 05:30:00 PM,18.295,41.337,,,,
5,11/07/13 06:00:00 PM,17.153,44.077,,,,
6,11/07/13 06:30:00 PM,15.557,48.061,,,,
7,11/07/13 07:00:00 PM,14.673,51.379,,,,
8,11/07/13 07:30:00 PM,13.377,55.911,,,,
9,11/07/13 08:00:00 PM,13.040,58.050,,,,
10,11/07/13 08:30:00 PM,12.509,60.817,,,,
11,11/07/13 09:00:00 PM,11.492,65.409,,,,
12,11/07/13 09:30:00 PM,10.834,67.822,,,,
13,11/07/13 10:00:00 PM,10.026,70.087,,,,
14,11/07/13 10:30:00 PM,9.682,73.387,,,,
15,11/07/13 11:00:00 PM,9.460,76.000,,,,
16,11/07/13 11:30:00 PM,9.064,79.412,,,,
17,11/08/13 12:00:00 AM,8.941,83.358,,,,
18,11/08/13 12:30:00 AM,8.866,87.453,,,,
19,11/08/13 01:00:00 AM,9.015,88.739,,,,
20,11/08/13 01:30:00 AM,8.469,89.613,,,,
21,11/08/13 02:00:00 AM,8.170,91.615,,,,
22,11/08/13 02:30:00 AM,7.795,92.129,,,,
23,11/08/13 03:00:00 AM,7.720,92.212,,,,
24,11/08/13 03:30:00 AM,7.695,94.125,,,,
25,11/08/13 04:00:00 AM,7.820,94.008,,,,
26,11/08/13 04:30:00 AM,7.795,94.303,,,,
27,11/08/13 05:00:00 AM,7.795,94.855,,,,
28,11/08/13 05:30:00 AM,7.645,94.915,,,,
29,11/08/13 06:00:00 AM,7.318,94.778,,,,
30,11/08/13 06:30:00 AM,7.519,95.980,,,,
