"Plot Title: PPW1335_10008119"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10008119, SEN S/N: 10008119)","RH, % (LGR S/N: 10008119, SEN S/N: 10008119)","Coupler Detached (LGR S/N: 10008119)","Coupler Attached (LGR S/N: 10008119)","Stopped (LGR S/N: 10008119)","End Of File (LGR S/N: 10008119)"
1,11/07/13 04:00:00 PM,22.776,31.187,Logged,,,
2,11/07/13 04:30:00 PM,21.103,34.891,,,,
3,11/07/13 05:00:00 PM,20.507,36.215,,,,
4,11/07/13 05:30:00 PM,19.389,38.192,,,,
5,11/07/13 06:00:00 PM,18.176,40.778,,,,
6,11/07/13 06:30:00 PM,17.011,43.648,,,,
7,11/07/13 07:00:00 PM,16.654,45.188,,,,
8,11/07/13 07:30:00 PM,16.701,46.517,,,,
9,11/07/13 08:00:00 PM,16.749,48.840,,,,
10,11/07/13 08:30:00 PM,16.630,50.287,,,,
11,11/07/13 09:00:00 PM,15.175,51.541,,,,
12,11/07/13 09:30:00 PM,14.553,57.175,,,,
13,11/07/13 10:00:00 PM,13.930,60.992,,,,
14,11/07/13 10:30:00 PM,13.161,70.630,,,,
15,11/07/13 11:00:00 PM,12.268,76.308,,,,
16,11/07/13 11:30:00 PM,11.880,82.041,,,,
17,11/08/13 12:00:00 AM,11.492,84.750,,,,
18,11/08/13 12:30:00 AM,11.224,87.025,,,,
19,11/08/13 01:00:00 AM,10.932,87.981,,,,
20,11/08/13 01:30:00 AM,10.834,88.036,,,,
21,11/08/13 02:00:00 AM,10.883,87.312,,,,
22,11/08/13 02:30:00 AM,10.687,88.420,,,,
23,11/08/13 03:00:00 AM,10.712,87.744,,,,
24,11/08/13 03:30:00 AM,10.638,88.617,,,,
25,11/08/13 04:00:00 AM,10.736,88.144,,,,
26,11/08/13 04:30:00 AM,10.932,86.743,,,,
27,11/08/13 05:00:00 AM,10.761,87.177,,,,
28,11/08/13 05:30:00 AM,10.614,86.561,,,,
29,11/08/13 06:00:00 AM,10.834,86.138,,,,
30,11/08/13 06:30:00 AM,10.590,87.294,,,,
31,11/08/13 07:00:00 AM,10.590,87.819,,,,
32,11/08/13 07:30:00 AM,10.614,87.089,,,,
33,11/08/13 08:00:00 AM,10.541,87.229,,,,
34,11/08/13 08:30:00 AM,10.394,87.640,,,,
35,11/08/13 09:00:00 AM,10.492,87.270,,,,
36,11/08/13 09:30:00 AM,11.005,85.860,,,,
37,11/08/13 10:00:00 AM,11.832,82.517,,,,
38,11/08/13 10:30:00 AM,12.823,78.613,,,,
39,11/08/13 11:00:00 AM,14.457,70.763,,,,
40,11/08/13 11:30:00 AM,16.058,65.192,,,,
41,11/08/13 12:00:00 PM,16.796,61.731,,,,
42,11/08/13 12:30:00 PM,18.105,55.738,,,,
43,11/08/13 01:00:00 PM,19.294,53.818,,,,
44,11/08/13 01:30:00 PM,20.174,49.384,,,,
45,11/08/13 02:00:00 PM,20.984,47.688,,,,
46,11/08/13 02:30:00 PM,21.223,47.719,,,,
47,11/08/13 03:00:00 PM,21.079,50.008,,,,
48,11/08/13 03:30:00 PM,21.294,47.855,,,,
49,11/08/13 04:00:00 PM,21.509,36.905,,,,
