DATE,PLOT,INITALS,SPECIES,A1_cover,A1_pheno,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,NOTES
20160414,1338,"RO, MFO, PW",SANCRA,,,1,VEG,,,1,VEG,,,,,2,VEG,1,VEG,,,,,1,VEG,,,
20160414,1338,"RO, MFO, PW",TORARV,,,,,,,1,VEG,,,1,VEG,1,VEG,1,VEG,,,1,VEG,,,1,VEG,
20160414,1338,"RO, MFO, PW",GALAPA,1,FRT,,,1,FRT,1,FRT,1,FLR,1,FRT,1,FLR,,,1,FLR,1,FLR,1,FLR,1,FRT,
20160414,1338,"RO, MFO, PW",HIEALB,,,,,2,VEG,,,,,2,VEG,,,2,VEG,,,,,,,,,
20160414,1338,"RO, MFO, PW",MELGEY,,,,,,,,,,,,,,,,,,,,,1,VEG,,,
20160414,1338,"RO, MFO, PW",ANIMAD,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",TOXDIV,,,,,1,VEG,2,VEG,,,,,1,VEG,1,VEG,,,,,,,,,
20160414,1338,"RO, MFO, PW",FESCAL,,,,,,,1,VEG,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",OSMBER,1,VEG,,,,,,,,,1,VEG,1,VEG,,,,,1,VEG,2,VEG,,,
20160414,1338,"RO, MFO, PW",GALPOR,,,,,,,,,,,,,,,1,FLR,,,,,,,,,
20160414,1338,"RO, MFO, PW",PTEAQU,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",MELTOR,,,,,,,,,,,2,FLR,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",LATVES,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",MELGEY,,,,,,,,,,,,,,,1,VEG,,,,,,,,,
20160414,1338,"RO, MFO, PW",CARPYC,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",BRODIA,,,,,,,,,,,,,,,,,1,VEG,,,,,,,
20160414,1338,"RO, MFO, PW",DICCAP,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",LONHIS,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",POLYPOCAL,,,,,,,,,,,,,,,,,,,,,,,,,fern
20160414,1338,"RO, MFO, PW",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
20160414,1338,"RO, MFO, PW",BRADIS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
