DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210418,1301,"MK,MF,MO,ROY,RBF,TT",RANOCC,1,V,1,FR,1,FL,2,FL,1,V,1,V,1,V,1,FL,1,FR,2,FR,1,FR,1,V,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",AGOGRACIL,,,,,,,,,,,,,,,,,,,,,,,,,AGOGRACIL?
20210418,1301,"MK,MF,MO,ROY,RBF,TT",TOXDIV,,,,,,,,,,,,,,,,,,,,,,,,,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",SANCRA,3,V,1,V,3,V,3,FR,1,V,2,V,2,V,1,V,2,V,,,2,V,3,V,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",LATSHP,,,,,,,,,,,,,,,,,,,,,,,,,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",GALCAL,,,,,,,,,,,,,2,V,,,,,,,2,V,,,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",SANLAC,4,FR,,,,,2,FR,,,,,1,V,,,,,1,V,,,3,FR,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",SISBEL,1,V,,,,,,,,,,,,,,,,,,,,,,,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",TRIWIL,,,,,,,,,,,,,,,,,,,1,FL,,,,,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",VICSAT,2,FR,2,V,2,FL,1,V,1,V,2,FL,2,FL,2,V,2,FR,,,1,FR,1,FR,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",LUPBIC,,,,,,,,,,,,,,,,,,,3,FR,1,FR,3,FR,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",TORARV,2,V,1,V,1,V,1,V,1,V,,,1,V,1,V,1,V,,,,,1,V,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",AVEBAR,1,FL,,,,,1,V,1,V,1,FL,2,V,3,FL,,,1,FL,1,FL,1,V,
20210418,1301,"MK,MF,MO,ROY,RBF,TT",BRODIA,1,FL,,,1,V,1,V,1,V,1,FL,2,FL,1,FL,3,FL,1,FL,,,2,V,
