DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20180427,1325,"MFO, RLO",FESBRO,1,FLR,,,2,FLR,1,FLR,2,FLR,4,FLR,3,FLR,2,FLR,2,FLR,1,FLR,1,FLR,3,FLR,
20180427,1325,"MFO, RLO",BRADIS,1,FLR,,,,,,,1,FLR,2,VEG,1,FLR,1,FLR,,,1,FLR,1,FLR,,,
20180427,1325,"MFO, RLO",BRODIA,1,FLR,1,FLR,1,FLR,1,FLR,,,,,,,,,2,FLR,1,FLR,,,1,FLR,
20180427,1325,"MFO, RLO",LUZCOM,1,FRT,,,1,FRT,1,FRT,1,FRT,,,,,,,1,FRT,1,FRT,1,VEG,,,
20180427,1325,"MFO, RLO",SANLAC,1,FRT,,,3,FLR,1,FRT,1,FLR,2,FRT,1,FRT,,,1,VEG,3,FRT,4,FRT,2,FRT,
20180427,1325,"MFO, RLO",ANIMAD,2,VEG,1,VEG,1,VEG,1,VEG,1,VEG,1,FLR,1,FLR,1,VEG,1,FLR,1,VEG,1,FLR,2,FLR,
20180427,1325,"MFO, RLO",RANOCC,1,FLR,,,2,FRT,1,FLR,2,FRT,2,FRT,1,FRT,,,,,1,FLR,1,FRT,,,
20180427,1325,"MFO, RLO",TORARV,1,VEG,1,VEG,1,VEG,1,VEG,,,1,VEG,,,,,1,VEG,1,VEG,,,1,VEG,
20180427,1325,"MFO, RLO",LATSPH,1,VEG,,,1,VEG,2,FLR,,,,,,,,,,,2,FLR,,,1,FLR,
20180427,1325,"MFO, RLO",GALAPA,1,FRT,1,FRT,1,FRT,1,FRT,,,,,,,1,FRT,1,FRT,,,1,FRT,1,FRT,
20180427,1325,"MFO, RLO",CARCAL,1,FRT,1,FRT,1,FRT,,,1,VEG,1,FRT,,,,,1,FRT,1,FLR,,,,,
20180427,1325,"MFO, RLO",GALPAR,1,VEG,1,FRT,1,FRT,,,,,1,FRT,,,,,1,FRT,1,VEG,,,1,FRT,
20180427,1325,"MFO, RLO",BRIMAX,1,VEG,1,VEG,4,VEG,5,FLR,2,VEG,2,VEG,,,2,VEG,1,VEG,2,FLR,2,FLR,,,
20180427,1325,"MFO, RLO",IRIMAC,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",MELGEY,,,2,FLR,,,,,,,,,,,1,VEG,,,,,,,,,
20180427,1325,"MFO, RLO",VICSAT,,,,,1,FRT,1,FRT,1,FRT,1,FRT,1,FRT,,,1,FRT,,,1,FLR,,,
20180427,1325,"MFO, RLO",SISBEL,,,,,,,,,,,1,FLR,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",ACMPAR,,,,,1,FLR,1,FLR,,,1,FLR,1,FLR,1,FLR,,,,,1,FLR,2,FLR,
20180427,1325,"MFO, RLO",HYPGLA,,,,,,,1,FLR,,,1,FLR,1,FLR,1,FLR,2,FLR,1,FLR,1,FLR,,,
20180427,1325,"MFO, RLO",GALPOR,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",CHLPOM,,,,,,,,,4,VEG,1,VEG,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",TRIWIL,,,,,,,,,1,FLW,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",TOXDIV,,,,,,,2,VEG,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",SANCRA,,,,,,,1,VEG,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",DICCAP,,,,,,,1,VEG,,,,,,,,,,,,,,,1,VEG,
20180427,1325,"MFO, RLO",TRIOLI,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",TRIBIF,,,,,,,,,1,FLW,1,FLW,1,FLW,,,,,,,,,,,
20180427,1325,"MFO, RLO",LATANG,,,,,,,,,1,FLW,2,FLW,2,FLW,1,FLR,1,FLR,,,1,FLR,,,
20180427,1325,"MFO, RLO",SHEARV,,,,,,,,,,,1,FLW,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",LYSARV,,,,,,,,,,,1,VEG,,,,,,,2,VEG,1,VEG,,,
20180427,1325,"MFO, RLO",CYNECH,,,,,,,,,,,1,FLW,,,,,1,FLW,2,FLR,1,VEG,1,VEG,
20180427,1325,"MFO, RLO",AVEBAR,,,,,,,,,,,,,,,1,FLR,,,,,,,2,FLR,
20180427,1325,"MFO, RLO",CLAPER,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",CERGLO,,,,,,,,,,,,,,,,,,,1,FLR,1,FLR,,,
20180427,1325,"MFO, RLO",BRIMIN,,,,,,,,,,,,,,,,,,,1,FLR,,,,,
20180427,1325,"MFO, RLO",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",TRIF_SP,,,,,,,,,,,,,,,,,,,,,,,1,VEG,
20180427,1325,"MFO, RLO",SONASP,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1325,"MFO, RLO",LATHIR,,,,,,,,,,,,,,,,,,,,,,,,,
