DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220410,1301,"MK, RFB,RLO,MF",SHEARV,1,FL,,,,,,,,,,,,,,,,,,,,,,,
20220410,1301,"MK, RFB,RLO,MF",SANCRA,4,FR,4,FR,6,FR,1,V,2,V,2,FR,,,2,FR,2,FR,2,V,3,FR,3,V,
20220410,1301,"MK, RFB,RLO,MF",TORARV,1,V,1,V,2,V,2,V,2,V,1,V,2,V,,,,,,,1,V,1,V,
20220410,1301,"MK, RFB,RLO,MF",VICSAT,,FL,2,FL,2,FR,1,FL,2,FL,2,FR,1,FL,1,FR,3,FR,,,1,FL,,,"NO COVER ESTIMATE RECORDED FOR A2, ONLY PHENOLOGY"
20220410,1301,"MK, RFB,RLO,MF",RANOCC,1,V,1,V,1,V,2,FR,1,V,1,V,,,1,V,1,FR,1,FR,,,,,
20220410,1301,"MK, RFB,RLO,MF",MADGRA,1,V,1,V,1,V,,,1,V,1,V,3,FL,,,,,1,V,,,,,
20220410,1301,"MK, RFB,RLO,MF",TRIBIF,1,FL,1,V,1,FL,,,1,V,1,V,1,FL,1,FL,1,FR,1,FL,1,FR,1,FR,
20220410,1301,"MK, RFB,RLO,MF",TRIOLI,1,FL,1,FL,1,FL,,,1,FL,,,1,FL,1,FR,1,FL,1,FR,1,FL,,,
20220410,1301,"MK, RFB,RLO,MF",CLAPAR,1,FR,1,FR,,,1,FR,1,FR,1,FR,,,,,,,,,,,1,FR,
20220410,1301,"MK, RFB,RLO,MF",GALAPA,1,FR,1,FR,1,FR,1,FR,2,FR,1,FR,1,FR,1,FR,,,,,1,FR,1,FR,
20220410,1301,"MK, RFB,RLO,MF",LATANG,,FL,,,,,,,,,,,,,,,,,,,,,,,"NO COVER ESTIMATE RECORDED FOR A2, ONLY PHENOLOGY"
20220410,1301,"MK, RFB,RLO,MF",ACMPAR,1,FL,,,1,V,,,,,,,,,,,,,1,FR,,,1,FR,
20220410,1301,"MK, RFB,RLO,MF",YABMIC,1,FR,,,1,FR,,,2,FR,1,FL,,,1,V,,,1,V,,,,,
20220410,1301,"MK, RFB,RLO,MF",FESBRO,,,,,,,,,,,,,,,,,,,1,FL,,,,,
20220410,1301,"MK, RFB,RLO,MF",BROHOR,1,FL,1,FL,,,,,,,,,1,FL,4,FL,2,FL,1,FL,,,,,
20220410,1301,"MK, RFB,RLO,MF",BRODIA,2,FL,3,FL,4,FR,4,FL,1,FL,3,FL,1,FL,1,FL,1,FL,,,1,FL,,,
20220410,1301,"MK, RFB,RLO,MF",BRADIS,1,V,2,V,2,V,,,3,FL,,,2,FL,1,V,10,FL,4,FL,4,FL,2,FL,
20220410,1301,"MK, RFB,RLO,MF",BRIMAX,1,V,1,V,1,FL,5,V,,,,,1,V,,,,,,,,,1,FL,
20220410,1301,"MK, RFB,RLO,MF",AVEBAR,,V,1,FL,1,FL,1,V,2,FL,1,V,1,FL,4,V,1,FL,1,FL,3,FL,3,FL,
20220410,1301,"MK, RFB,RLO,MF",LUZCOM,,,,,,,1,FR,,,,,,,,,,,1,FR,,,,,
20220410,1301,"MK, RFB,RLO,MF",TRILAX,1,V,1,V,,,1,V,1,V,,,,,1,V,,,1,V,,,,,
20220410,1301,"MK, RFB,RLO,MF",LYSARV,1,V,,,,,1,FR,,,,,,,1,FL,,,1,V,1,V,1,FL,
20220410,1301,"MK, RFB,RLO,MF",GALPAR,,,1,FR,,,,,,,,,1,V,1,V,1,V,,,1,V,,V,"NO COVER ESTIMATE RECORDED FOR A1, ONLY PHENOLOGY"
