DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220413,1339,"MK, MS, RFB, JD",TOXDIV,6,V,3,V,,,,,,,,,,,25,R,,,,,3,V,5,V,
20220413,1339,"MK, MS, RFB, JD",LATVES,2,V,,,,,,,,,,,6,V,,,3,V,,,3,V,30,V,
20220413,1339,"MK, MS, RFB, JD",GALAPA,1,R,1,R,1,R,1,R,1,R,,,1,R,,,1,R,1,R,4,R,2,R,
20220413,1339,"MK, MS, RFB, JD",STARIG,4,V,3,V,,,,,,,,,,,1,V,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",GALPOR,1,R,,,,,,,,,,,,,1,V,2,L,1,V,,,1,V,
20220413,1339,"MK, MS, RFB, JD",TORARV,1,V,1,V,1,V,1,V,,,,,1,V,1,V,1,V,1,L,2,V,2,V,
20220413,1339,"MK, MS, RFB, JD",RANOCC,1,V,,,1,V,,,1,R,1,R,1,V,1,R,1,V,,,,,,,
20220413,1339,"MK, MS, RFB, JD",BRADIS,2,L,5,L,10,L,3,L,1,L,7,L,2,L,1,L,4,V,3,L,1,L,,,
20220413,1339,"MK, MS, RFB, JD",MEDPOL,1,V,,,,,,,,,,,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",BRODIA,1,L,1,L,1,L,,,,,,,,,,,,,1,L,,,4,L,
20220413,1339,"MK, MS, RFB, JD",MELTOR,1,L,2,L,,,1,L,,,,,1,L,1,L,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",GALPAR,1,L,,,1,V,,,1,R,,,,,1,R,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",AVEBAR,1,L,1,L,,,,,1,L,2,L,,,1,L,,,1,L,,,,,
20220413,1339,"MK, MS, RFB, JD",ELYGLA,,,1,L,,,,,,,,,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",DICCAP,,,1,L,,,,,,,,,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",VICSAT,,,1,R,1,L,1,V,1,R,,R,1,V,1,L,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",CYNECH,,,1,V,,,,,,,,,,,,,1,V,,,,,,,
20220413,1339,"MK, MS, RFB, JD",BROSTE,,,2,L,,,1,L,1,L,1,L,1,L,1,L,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",TRIBIF,,,1,L,,,,,,,1,L,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",CARPYC,,,1,V,,,2,V,,,,,1,V,,,,,,,1,V,1,V,
20220413,1339,"MK, MS, RFB, JD",SANCRA,,,,,,,1,V,2,V,1,V,1,V,1,V,1,V,,,1,V,,,
20220413,1339,"MK, MS, RFB, JD",LYSARV,,,,,1,L,,,,,,,,,,,1,L,,,,,,,
20220413,1339,"MK, MS, RFB, JD",HYPGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",CARCAL,,,,,,,,,1,V,,,1,V,1,V,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",DIC_SP,,,,,1,V,,,,,1,V,1,V,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",EUPSPA,,,,,,,,,1,R,,,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",TRIMICCEP,,,,,,,,,1,V,,,,,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",TRICIL,,,,,,,,,,,1,L,1,R,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",MADGRA,,,,,,,,,,,,,1,V,,,,,,,,,,,
20220413,1339,"MK, MS, RFB, JD",CHLPOM,,,,,,,,,,,,,,,,,3,V,,,,,,,
