DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190427,1324,"MK,MO",ACHMIL,1,FL,,,,,,,,,,,,,,,,,,,,,,,
20190427,1324,"MK,MO",ACMPAR,,,,,,,,,,,,,,,,,1,V,,,,,,,
20190427,1324,"MK,MO",ANIMAD,,,,,,,,,,,6,V,2,V,1,V,,,,,,,,,
20190427,1324,"MK,MO",AVEBAR,3,FL,3,FL,,,2,FR,,,,,3,FL,,,,,,,1,V,3,FL,
20190427,1324,"MK,MO",BRADIS,5,FL,3,FL,15,FL,8,FL,3,FL,3,FL,3,FL,3,FL,,,3,FL,6,FL,2,FL,
20190427,1324,"MK,MO",BRIMAX,6,FL,,,20,FL,3,FL,15,FL,5,FL,10,FL,13,FL,30,FL,25,FL,,,8,V,
20190427,1324,"MK,MO",BROCAR,,,,,,,,,,,,,,,,,,,,,1,FL,,,
20190427,1324,"MK,MO",BRODIA,15,FL,18,FL,,,2,FL,7,FL,3,FL,6,FL,10,FL,19,FL,3,FL,4,FL,,,
20190427,1324,"MK,MO",BRY_SP,,,,,,,,,,,,,,,,,,,,,,,8,V,
20190427,1324,"MK,MO",CARCAL,,,,,,,2,V,,,,,2,V,2,V,2,V,2,V,2,V,1,V,
20190427,1324,"MK,MO",CARPYC,1,V,2,V,,,2,V,1,V,2,V,5,V,8,V,,,,,,,1,V,
20190427,1324,"MK,MO",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,4,V,
20190427,1324,"MK,MO",CLAPAR,,,,,,,,,,,,,,,,,,,,,,,1,FL,
20190427,1324,"MK,MO",CYNECH,1,FR,3,FR,1,FR,,,3,FR,1,FR,1,FR,,,,,1,FR,4,FR,3,FL,
20190427,1324,"MK,MO",DICCAP,,,,,,,,,,,,,,,,,,,1,V,1,V,2,V,
20190427,1324,"MK,MO",ELYGLA,,,,,,,,,,,,,,,,,,,1,V,,,,,
20190427,1324,"MK,MO",GALAPA,,,2,FR,,,2,FR,4,FR,2,FR,8,FR,4,FR,4,FR,4,FR,,,,,
20190427,1324,"MK,MO",GALCAL,,,,,3,V,2,V,1,V,,,1,V,,,,,,,,,,,
20190427,1324,"MK,MO",GALPAR,2,FR,3,FR,1,FR,1,FR,2,FR,3,FR,,,,,1,FR,2,FR,2,FR,2,FR,
20190427,1324,"MK,MO",GALPOR,,,,,,,,,,,,,4,V,,,,,,,,,,,
20190427,1324,"MK,MO",MADGRA,,,,,,,,,,,,,,,,,,,,,,,,,TALL ASTER STICKY
20190427,1324,"MK,MO",MELCAL,,,3,FL,,,,,,,,,,,,,,,1,FL,,,,,MELTOR? Slight branching but erect infl.
20190427,1324,"MK,MO",MELGEY,,,,,,,,,,,,,,,1,FL,1,FL,4,V,1,FL,,,
20190427,1324,"MK,MO",MELTOR,,,1,FL,,,,,,,,,,,,,,,,,,,,,
20190427,1324,"MK,MO",NEMHET,3,V,1,V,2,FL,6,FR,,,2,FR,2,V,5,FR,2,FR,,,,,,,
20190427,1324,"MK,MO",OSMBER,,,,,,,,,,,,,1,V,,,,,,,,,,,
20190427,1324,"MK,MO",POASEC,,,,,,,,,,,3,V,,,,,,,,,,,,,NOT SURE 
20190427,1324,"MK,MO",RANOCC,1,V,,,1,FR,,,2,V,3,FL,1,V,3,V,1,V,,,4,V,3,V,
20190427,1324,"MK,MO",SANCRA,4,V,,,4,V,6,V,3,V,8,V,7,V,4,V,11,V,10,V,12,V,4,V,
20190427,1324,"MK,MO",SANLAC,,,,,,,,,,,,,,,,,,,,,2,FR,6,FR,
20190427,1324,"MK,MO",SCAPEC,,,,,,,,,,,2,FR,,,,,,,,,,,,,
20190427,1324,"MK,MO",STEMED,,,,,,,,,1,V,,,,,,,,,,,,,,,
20190427,1324,"MK,MO",TORARV,1,V,1,V,1,V,3,V,3,V,4,V,6,V,5,V,6,V,4,V,2,V,7,V,
20190427,1324,"MK,MO",TOXDIV,,,,,,,25,V,12,V,,,,,,,,,,,,,,,
20190427,1324,"MK,MO",VICAME,,,,,,,,,,,,,,,,,,,,,,,,,
20190427,1324,"MK,MO",VICSAT,12,V,,,2,V,8,FL,6,V,5,FL,5,V,5,FL,6,V,4,V,3,FL,2,FL,
