DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190503,1309,"TT, TH, MK, MF",ANIMAD,,,5,FL,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",AVEBAR,1,FL,,,,,2,FL,,,4,FL,,,,,,,1,FL,,,,,
20190503,1309,"TT, TH, MK, MF",BRADIS,1,FR,1,FR,1,FR,,,8,FL,4,FL,2,FL,5,FL,2,V,,,,,,,
20190503,1309,"TT, TH, MK, MF",BRIMAX,77,FL,60,FL,55,FL,35,FL,15,FL,4,FL,35,FL,25,FL,70,FL,6,FL,20,FL,50,FL,B1 ROOTED BY PIGS 
20190503,1309,"TT, TH, MK, MF",BROCAR,,,,,,,25,FL,,,,,,,,,,,,,,,,,FESBRO?
20190503,1309,"TT, TH, MK, MF",BRODIA,1,FR,,,1,FL,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",CALAMA,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",CARCAL,,,1,V,,,,,,,,,4,V,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",CARPYC,,,,,,,,,,,35,FL,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",CERVUL,,,,,,,,,,,,,,,,,,,5,V,,,,,
20190503,1309,"TT, TH, MK, MF",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",CLAPER,,,,,,,,,,,,,,,,,,,,,,,,,SPADE SHAPED LVS
20190503,1309,"TT, TH, MK, MF",DICCAP,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",DICCON,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",ELYGLA,2,FL,,,,,2,FL,,,,,,,,,,,4,FL,,,,,
20190503,1309,"TT, TH, MK, MF",FESBRO,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",GALAPA,,,,,,,,,4,FR,,,,,,,,,5,FR,,,6,FR,
20190503,1309,"TT, TH, MK, MF",GALPOR,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",GERMOL,,,,,1,V,2,FR,1,V,3,FL,1,V,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",LATANG,,,,,3,FL,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",LATVES,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",LYSARV,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",MELGEY,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",OSMBER,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",RANOCC,1,FR,3,FR,5,FR,2,V,,,,,,,2,V,4,V,,,,,,,
20190503,1309,"TT, TH, MK, MF",SANCRA,5,V,4,V,8,V,3,V,3,V,6,V,5,V,5,V,2,V,3,V,,,25,FR,
20190503,1309,"TT, TH, MK, MF",SANLAC,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",STEMED,,,,,,,,,,,,,,,,,,,2,FR,,,1,FR,
20190503,1309,"TT, TH, MK, MF",TORARV,4,V,1,V,1,V,2,V,3,V,2,V,4,V,4,V,2,V,5,FL,,,2,V,
20190503,1309,"TT, TH, MK, MF",TOXDIV,,,,,,,,,,,,,,,,,,,,,,,,,
20190503,1309,"TT, TH, MK, MF",VICSAT,8,FR,3,FR,5,FR,2,V,15,FR,8,FR,6,FL,8,FR,5,FR,5,FR,8,FL,8,FL,
